iddesa,iddesa,mean_ndvi,mean_ntl,z_NDVI,z_NTL,luas
7402111009,7402111009,0.1317654497483197,0.2946770575781989,-1.799101638984289,-0.3462593495452404,33331150.366861176
7402112001,7402112001,0.2868930816650391,0.3217298908789412,-0.4187874021383288,-0.3209922778611255,54384944.900873154
7402112002,7402112002,0.6417179107666016,0.3421420717033484,2.7384177788074844,-0.3019275081793022,14024172.417347576
7402112003,7402112003,0.637155294418335,0.3272054399269041,2.697819954777272,-0.31587817063373325,9806275.470675351
7403090012,7403090012,0.5619365572929382,0.4843259437037354,2.02852917499216,-0.16912921506816206,12715523.49038471
7403090013,7403090013,0.4262262284755707,0.4827060474790561,0.8209886701888398,-0.17064218169811854,5212142.020603974
7403090018,7403090018,0.2811706662178039,0.8222348436927903,-0.4697050330811283,0.1464742673400771,2664406.6533444077
7403090019,7403090019,0.2200775146484375,0.6176462240959588,-1.013307393557153,-0.044609426542936835,4545521.335661447
7403091009,7403091009,0.2073131203651428,0.935974005545093,-1.1268840332328338,0.2527054899209082,7385322.789566356
7403091010,7403091010,0.3300455212593078,0.597839868303281,-0.03482017469698253,-0.06310836179497728,5315686.757630116
7403091011,7403091011,0.4562485558646066,0.5998296165400849,1.0881251268362537,-0.06124995714013886,6091540.781662934
7403100013,7403100013,0.3259626924991607,0.4741508109312864,-0.07114888412549139,-0.17863268578780014,7980565.356123117
7403100015,7403100015,0.2923188045107085,1.5711401736838766,-0.37050972009984773,0.8459442432623866,688655.1388444279
7403100016,7403100016,0.2944857733590262,0.7713339436479398,-0.35122819097974634,0.09893334340351062,4329565.768108971
7403100017,7403100017,0.0900461822748184,0.5701474601051276,-2.170316606510986,-0.08897278994081999,5883135.603021057
7403100018,7403100018,0.4101411955697195,1.1600214828179083,0.6778652327602227,0.4619635593424939,1859404.4641283038
7403100019,7403100019,0.2718217849731445,1.272926128375066,-0.552890689441262,0.567415352175003,1514430.818568649
7403100024,7403100024,0.4550023555755615,1.290927357213226,1.0770365285016001,0.5842283171757324,1319191.0720634074
7403101010,7403101010,0.1302639007568359,1.6295913457075757,-1.812462311255619,0.9005370445828609,1483118.5190275207
7403101011,7403101011,0.3652150290352957,7.6707979087489,0.2781155137181042,6.542962648954656,3440593.301916436
7403101012,7403101012,0.3458379239452128,3.6971295257962753,0.10569946059959437,2.831596716787773,3760649.841209421
7403101013,7403101013,0.4382736844589872,1.480050662654793,0.928186045706132,0.7608675646292589,4000143.420580843
7403101014,7403101014,0.3372141474318784,1.4179674405930498,0.028965732703047063,0.7028824654429255,5841558.89494532
7403101015,7403101015,-0.0178756471723318,1.344503963762714,-3.1305970917590034,0.634268323825993,2141208.1672158195
