iddesa,has_agri,is_urban,is_analytic,is_ndvi_exc,is_ntl_exc
7411120009,False,True,False,False,False
7411120010,True,True,True,True,True
7411120011,False,True,False,False,False
7412010001,False,True,False,False,False
7412010002,False,True,False,False,False
7412010003,False,True,False,False,False
7412010004,True,True,True,False,False
7412010005,True,True,True,False,False
7412010006,True,True,True,True,False
7412010007,True,True,True,True,False
7412010008,True,True,True,False,False
7412010009,True,True,True,False,False
7412010010,True,True,True,False,False
7412010011,True,True,True,False,False
7412010012,False,True,False,False,False
7412010013,False,True,False,False,False
7412010014,True,True,True,False,False
7412010015,False,True,False,False,False
7412020001,False,True,False,False,False
7412020003,False,True,False,False,False
7412020004,True,True,True,False,False
7412020005,True,True,True,False,False
7412020006,False,True,False,False,False
7412020007,False,True,False,False,False
7412020008,False,True,False,False,False
7412020009,True,True,True,False,False
7412020010,False,True,False,False,False
7412020011,True,True,True,True,False
7412020012,True,True,True,False,False
7412030001,False,True,False,False,False
7412030002,False,True,False,False,False
7412030003,True,True,True,True,False
7412030004,True,True,True,False,False
7412030005,True,True,True,False,False
7412030006,True,True,True,True,False
7412030007,False,True,False,False,False
7412030008,False,True,False,False,False
7412030009,False,True,False,False,False
7412030010,False,True,False,False,False
7412040001,False,True,False,False,False
7412040002,False,True,False,False,False
7412040003,False,True,False,False,False
7412040004,False,True,False,False,False
7412040005,True,True,True,False,False
7412040006,True,True,True,False,False
7412040007,True,True,True,False,False
7412040008,True,True,True,False,False
7412040009,True,True,True,False,False
7412040010,False,True,False,False,False
7412040011,False,True,False,False,False
7412040012,False,True,False,False,False
7412040013,False,True,False,False,False
7412040014,True,True,True,False,False
7412040016,True,True,True,False,False
7412040017,False,True,False,False,False
7412040018,True,True,True,False,False
7412040019,True,True,True,False,False
7412040020,True,True,True,False,False
7412040021,True,True,True,False,False
7412040022,False,True,False,False,False
7412050001,False,True,False,False,False
7412050002,False,True,False,False,False
7412050003,True,True,True,False,False
7412050004,True,True,True,False,False
7412050005,False,True,False,False,False
7412050006,False,True,False,False,False
7412050007,True,True,True,False,False
7412050008,False,True,False,False,False
7412050009,True,True,True,False,False
7412050010,False,True,False,False,False
7412050011,True,True,True,False,False
7412060001,False,True,False,False,False
7412060002,False,True,False,False,False
7412060003,True,True,True,False,False
7412060004,True,True,True,False,False
7412060005,False,True,False,False,False
7412060006,False,True,False,False,False
7412060007,False,True,False,False,False
7412060008,False,True,False,False,False
7412060009,False,True,False,False,False
7412060010,False,True,False,False,False
7412060011,False,True,False,False,False
7412060012,False,True,False,False,False
7412070001,False,True,False,False,False
7412070002,False,True,False,False,False
7412070003,False,True,False,False,False
7412070004,False,True,False,False,False
7412070005,False,True,False,False,False
7412070006,False,True,False,False,False
7412070007,False,True,False,False,False
7412070008,False,True,False,False,False
7412070009,False,True,False,False,False
7412070010,False,True,False,False,False
7412070011,True,True,True,False,False
7412070012,False,True,False,False,False
7412070013,False,True,False,False,False
7412070014,False,True,False,False,False
7412070015,False,True,False,False,False
7412070016,False,True,False,False,False
7413010016,True,True,True,False,False
7413010017,True,True,True,False,False
7413010018,True,True,True,False,False
7413010019,True,True,True,True,False
7413010020,True,True,True,False,False
7413010021,True,True,True,False,False
7413010022,True,True,True,False,False
7413010026,True,True,True,False,False
7413010027,True,True,True,False,False
7413020001,True,True,True,True,False
7413020002,False,True,False,False,False
7413020008,True,True,True,False,False
7413020009,True,True,True,False,False
7413020010,False,True,False,False,False
7413020011,True,True,True,False,False
7413020012,False,True,False,False,False
7413020013,True,True,True,False,False
7413030001,True,True,True,False,False
7413030002,True,True,True,False,False
7413030003,True,True,True,False,False
7413030004,True,True,True,False,True
7413030005,True,True,True,False,False
7413030011,True,True,True,False,False
7413030012,True,True,True,False,False
7413030024,True,True,True,False,False
7413040001,True,True,True,False,False
7413040002,True,True,True,False,False
7413040003,True,True,True,False,False
7413040004,True,True,True,False,False
7413040005,True,True,True,False,False
7413050001,True,True,True,False,False
7413050002,False,True,False,False,False
7413050003,False,True,False,False,False
7413050004,True,True,True,False,False
7413050005,True,True,True,True,False
7413050006,True,True,True,False,False
7413050007,False,True,False,False,False
7413060008,True,True,True,False,False
7413060009,True,True,True,False,False
7413060010,True,True,True,False,False
7413060011,True,True,True,False,False
7413060012,True,True,True,False,False
7413060013,True,True,True,False,False
7413060015,True,True,True,False,False
7413060033,False,True,False,False,False
7413070001,True,True,True,False,False
7413070002,True,True,True,False,False
7413070003,True,True,True,False,False
7413070004,True,True,True,False,False
7413070011,False,True,False,False,False
7413070014,True,True,True,False,False
7413070015,True,True,True,False,True
7413070016,True,True,True,False,False
7413070017,True,True,True,False,False
7413070018,True,True,True,False,False
7413080001,False,True,False,False,False
7413080002,True,True,True,False,False
7413080003,True,True,True,False,False
7413080004,False,True,False,False,False
7413080005,False,True,False,False,False
7413080006,False,True,False,False,False
7413080007,True,True,True,False,False
7413080008,True,True,True,False,False
7413090001,True,True,True,False,False
7413090002,True,True,True,False,False
7413090003,True,True,True,False,False
7413090004,True,True,True,False,False
7413090005,True,True,True,False,False
7413090006,True,True,True,False,False
7413090007,True,True,True,False,False
7413100014,True,True,True,False,False
7413100015,False,True,False,False,False
7413100016,True,True,True,False,False
7413100017,True,True,True,False,False
7413100018,True,True,True,False,False
7413100019,False,True,False,False,False
7413100020,True,True,True,False,False
7413100021,True,True,True,False,False
7413100022,False,True,False,False,False
7413100023,False,True,False,False,False
7413110001,False,True,False,False,False
7413110002,True,True,True,False,False
7413110003,True,True,True,False,False
7413110004,True,True,True,False,False
7413110005,True,True,True,False,False
7413110006,False,True,False,False,False
7414010001,True,True,True,False,False
7414010002,False,True,False,False,False
7414010003,True,True,True,True,False
7414010004,True,True,True,True,False
7414010005,True,True,True,False,False
7414010006,False,True,False,False,False
7414010007,False,True,False,False,False
7414020001,True,True,True,False,False
7414020002,True,True,True,False,False
7414020003,True,True,True,True,False
7414020006,False,True,False,False,False
7414020007,False,True,False,False,False
7414020008,False,True,False,False,False
7414020009,False,True,False,False,False
7414020010,True,True,True,True,False
7414020011,True,True,True,False,False
7414020012,False,True,False,False,False
7414020013,True,True,True,False,False
7414020014,True,True,True,False,False
7414020027,False,True,False,False,False
7414020028,True,True,True,False,False
7414020029,True,True,True,False,False
7414020030,True,True,True,False,False
7414020031,False,True,False,False,False
7414020032,False,True,False,False,False
7414020033,True,True,True,False,False
7414030004,False,True,False,False,False
7414030005,False,True,False,False,False
7414030009,True,True,True,False,False
7414030015,False,True,False,False,False
7414030016,True,True,True,False,False
7414030017,False,True,False,False,False
7414030018,False,True,False,False,False
7414030026,True,True,True,False,False
7414030027,False,True,False,False,False
7414030028,False,True,False,False,False
7414040001,True,True,True,False,False
7414040002,True,True,True,False,False
7414040003,False,True,False,False,False
7414040004,False,True,False,False,False
7414040005,True,True,True,False,False
7414040006,True,True,True,False,False
7414040007,False,True,False,False,False
7414040008,True,True,True,False,False
7414050001,True,True,True,False,False
7414050002,True,True,True,False,False
7414050003,True,True,True,False,False
7414050004,False,True,False,False,False
7414050005,False,True,False,False,False
7414050006,True,True,True,False,True
7414050007,True,True,True,False,False
7414050008,False,True,False,False,False
7414050009,False,True,False,False,False
7414050010,True,True,True,False,False
7414050011,False,True,False,False,False
7414050012,True,True,True,True,False
7414050013,False,True,False,False,False
7414050014,True,True,True,False,False
7414050015,True,True,True,False,False
7414060001,True,True,True,False,False
7414060002,True,True,True,False,False
7414060008,True,True,True,False,False
7414060009,False,True,False,False,False
7414060010,True,True,True,False,False
7414060011,True,True,True,False,True
7414060012,False,True,False,False,False
7414060013,True,True,True,False,True
7414060014,True,True,True,False,False
7414060015,False,True,False,False,False
7414060016,False,True,False,False,False
7414060017,True,True,True,False,False
7414070003,True,True,True,False,False
7414070004,False,True,False,False,False
7414070005,False,True,False,False,False
7414070006,True,True,True,True,False
7414070007,False,True,False,False,False
7414070008,False,True,False,False,False
7415010001,False,True,False,False,False
7415010002,False,True,False,False,False
7415010003,False,True,False,False,False
7415010004,False,True,False,False,False
7415010005,False,True,False,False,False
7415010006,False,True,False,False,False
7415010007,False,True,False,False,False
7415020012,True,True,True,False,False
7415020014,False,True,False,False,False
7415020015,False,True,False,False,False
7415020016,False,True,False,False,False
7415020017,False,True,False,False,False
7415020018,False,True,False,False,False
7415020019,False,True,False,False,False
7415030006,False,True,False,False,False
7415030007,True,True,True,False,False
7415030008,False,True,False,False,False
7415030009,False,True,False,False,False
7415030010,True,True,True,False,False
7415030011,False,True,False,False,False
7415030013,False,True,False,False,False
7415030019,False,True,False,False,False
7415030020,True,True,True,True,False
7415030021,True,True,True,False,False
7415030022,True,True,True,False,False
7415030023,True,True,True,False,False
7415030024,False,True,False,False,False
7415030025,False,True,False,False,False
7415030026,False,True,False,False,False
7415030027,False,True,False,False,False
7415040009,False,True,False,False,False
7415040010,False,True,False,False,False
7415040011,False,True,False,False,False
7415040012,True,True,True,False,False
7415040013,False,True,False,False,False
7415040014,False,True,False,False,False
7415040015,False,True,False,False,False
7415040016,False,True,False,False,False
7415040017,False,True,False,False,False
7415040018,False,True,False,False,False
7415040019,False,True,False,False,False
7415040020,True,True,True,True,True
7415050001,False,True,False,False,False
7415050002,False,True,False,False,False
7415050003,False,True,False,False,False
7415050004,False,True,False,False,False
7415050005,False,True,False,False,False
7415050006,False,True,False,False,False
7415050007,False,True,False,False,False
7415050008,False,True,False,False,False
7415060005,False,True,False,False,False
7415060006,False,True,False,False,False
7415060007,False,True,False,False,False
7415060008,False,True,False,False,False
7415060009,False,True,False,False,False
7415060010,True,True,True,False,False
7415060011,False,True,False,False,False
7415060012,False,True,False,False,False
7415060013,False,True,False,False,False
7415060014,False,True,False,False,False
7415070001,True,True,True,False,False
7415070002,False,True,False,False,False
7415070003,True,True,True,False,False
7415070004,False,True,False,False,False
7415070005,False,True,False,False,False
7415070006,False,True,False,False,False
7415070007,False,True,False,False,False
7415070008,True,True,True,False,False
7415070009,False,True,False,False,False
7415070010,False,True,False,False,False
7471010011,False,False,False,False,False
7471010012,False,False,False,False,False
7471010013,False,False,False,False,False
7471010014,False,False,False,False,False
7471010015,False,False,False,False,False
7471010016,False,False,False,False,False
7471011001,False,False,False,False,False
7471011002,False,False,False,False,False
7471011007,False,False,False,False,False
7471011013,False,False,False,False,False
7471012007,False,False,False,False,False
7471012008,False,False,False,False,False
7471012009,False,False,False,False,False
7471012010,False,False,False,False,False
7471012017,False,False,False,False,False
7471012018,False,False,False,False,False
7471013005,False,False,False,False,False
7471013006,False,False,False,False,False
7471013009,False,False,False,False,False
7471013010,False,False,False,False,False
7471013012,False,False,False,False,False
7471014003,False,False,False,False,False
7471014004,False,False,False,False,False
7471014008,False,False,False,False,False
7471014011,False,False,False,False,False
7471020003,False,False,False,False,False
7471020004,False,False,False,False,False
7471020005,False,False,False,False,False
7471020007,False,False,False,False,False
7471020008,False,False,False,False,False
7471021001,False,False,False,False,False
7471021002,False,False,False,False,False
7471021004,False,False,False,False,False
7471021005,False,False,False,False,False
7471021006,False,False,False,False,False
7471021008,False,False,False,False,False
7471021009,False,False,False,False,False
7471022001,False,False,False,False,False
7471022002,False,False,False,False,False
7471022003,False,False,False,False,False
7471022004,False,False,False,False,False
7471023001,False,False,False,False,False
7471023002,False,False,False,False,False
7471023003,False,False,False,False,False
7471023004,False,False,False,False,False
7471023005,False,False,False,False,False
7471023006,False,False,False,False,False
7471030009,False,False,False,False,False
7471030010,False,False,False,False,False
7471030011,False,False,False,False,False
7471030012,False,False,False,False,False
7471030013,False,False,False,False,False
7471030014,False,False,False,False,False
7471030015,False,False,False,False,False
7471030016,False,False,False,False,False
7471030017,False,False,False,False,False
7471031001,False,False,False,False,False
7471031002,False,False,False,False,False
7471031003,False,False,False,False,False
7471031004,False,False,False,False,False
7471031005,False,False,False,False,False
7471031006,False,False,False,False,False
7471031007,False,False,False,False,False
7471031008,False,False,False,False,False
7471031009,False,False,False,False,False
7472010001,False,False,False,False,False
7472010002,False,False,False,False,False
7472010008,False,False,False,False,False
7472010009,False,False,False,False,False
7472010010,False,False,False,False,False
7472011001,False,False,False,False,False
7472011002,False,False,False,False,False
7472011003,False,False,False,False,False
7472011004,False,False,False,False,False
7472011005,False,False,False,False,False
7472012001,False,False,False,False,False
7472012002,False,False,False,False,False
7472012003,False,False,False,False,False
7472012004,False,False,False,False,False
7472012005,False,False,False,False,False
7472012006,False,False,False,False,False
7472020001,False,False,False,False,False
7472020002,False,False,False,False,False
7472020003,False,False,False,False,False
7472020004,False,False,False,False,False
7472020005,False,False,False,False,False
7472020007,False,False,False,False,False
7472020008,False,False,False,False,False
7472021001,False,False,False,False,False
7472021002,False,False,False,False,False
7472021003,False,False,False,False,False
7472021004,False,False,False,False,False
7472021005,False,False,False,False,False
7472021006,False,False,False,False,False
7472030001,False,False,False,False,False
7472030002,False,False,False,False,False
7472030003,False,False,False,False,False
7472030004,False,False,False,False,False
7472040004,False,False,False,False,False
7472040005,False,False,False,False,False
7472040006,False,False,False,False,False
7472040008,False,False,False,False,False
7472040010,False,False,False,False,False
7472041001,False,False,False,False,False
7472041002,False,False,False,False,False
7472041003,False,False,False,False,False
7472041004,False,False,False,False,False
7472041005,False,False,False,False,False
